"filename", "language", "CSV", "Markdown", "JavaScript", "JSON", "graphql", "JavaScript JSX", "SCSS", "XML", "JSON with Comments", "Docker", "YAML", "comment", "blank", "total"
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\cms\services\tailwind.admin.config.js", "JavaScript", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 115
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\cms\services\tailwind.frontStore.config.js", "JavaScript", 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 121
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\cod\api\codCapturePayment\[bodyParser]capture.js", "JavaScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 63
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\cod\api\codCapturePayment\[context]bodyParser[auth].js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\cod\api\codCapturePayment\payloadSchema.json", "JSON", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\cod\api\codCapturePayment\route.json", "JSON", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\cod\api\createOrder\[placeOrder]addOrderPlacedEvent.js", "JavaScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 20
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\cod\api\getPaymentMethods\registerCod[sendMethods].js", "JavaScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 16
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\cod\bootstrap.js", "JavaScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 21
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\cod\graphql\types\CODSetting\CODSetting.graphql", "graphql", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\cod\graphql\types\CODSetting\CODSetting.resolvers.js", "JavaScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\cod\pages\admin\orderEdit\CaptureButton.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 2, 7, 72
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\cod\pages\admin\paymentSetting\CODSetting.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 5, 61
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\cod\pages\frontStore\checkout\CashOnDelivery.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 2, 8, 121
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\createCustomer\[bodyParser]createCustomer.js", "JavaScript", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 96
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\createCustomer\[context]bodyParser[auth].js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\createCustomer\payloadSchema.json", "JSON", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\createCustomer\route.json", "JSON", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\deleteCustomer\deleteCustomer.js", "JavaScript", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 51
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\deleteCustomer\route.json", "JSON", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\global\[context]customerAuth[auth].js", "JavaScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 20, 3, 62
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\resetPassword\[bodyParser]resetPassword.js", "JavaScript", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 58
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\resetPassword\[context]bodyParser[auth].js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\resetPassword\payloadSchema.json", "JSON", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\resetPassword\route.json", "JSON", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\updateCustomer\[context]bodyParser[auth].js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\updateCustomer\payloadSchema.json", "JSON", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\updateCustomer\route.json", "JSON", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\updateCustomer\updateCustomer.js", "JavaScript", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 86
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\updatePassword\[bodyParser]updatePassword.js", "JavaScript", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 96
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\updatePassword\[context]bodyParser[auth].js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\updatePassword\payloadSchema.json", "JSON", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\api\updatePassword\route.json", "JSON", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\bootstrap.js", "JavaScript", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 121
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\graphql\types\CustomerGroup\CustomerGroup.admin.graphql", "graphql", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\graphql\types\CustomerGroup\CustomerGroup.admin.resolvers.js", "JavaScript", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 40
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\graphql\types\CustomerGroup\CustomerGroup.graphql", "graphql", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\graphql\types\CustomerGroup\CustomerGroup.resolvers.js", "JavaScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\graphql\types\Customer\Customer.admin.graphql", "graphql", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 3, 21
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\graphql\types\Customer\Customer.admin.resolvers.js", "JavaScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\graphql\types\Customer\Customer.graphql", "graphql", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\graphql\types\Customer\Customer.resolvers.js", "JavaScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\graphql\types\Customer\CustomerSetting.graphql", "graphql", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\graphql\types\Customer\CustomerSetting.resolvers.js", "JavaScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\migration\Version-1.0.0.js", "JavaScript", 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 118
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\migration\Version-1.0.1.js", "JavaScript", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 68
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\migration\Version-1.0.2.js", "JavaScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 17
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\admin\all\CustomerMenuGroup.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 5, 36
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\admin\customerEdit+customerNew\General.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 4, 13, 127
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\admin\customerEdit+customerNew\OrderHistory.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 5, 84
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\admin\customerEdit+customerNew\PageHeading.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 6, 40
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\admin\customerEdit\CustomerEditForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\admin\customerEdit\CustomerEditForm.scss", "SCSS", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\admin\customerEdit\index.js", "JavaScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\admin\customerEdit\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\admin\customerGrid\Grid.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 331, 0, 0, 0, 0, 0, 9, 12, 352
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\admin\customerGrid\Heading.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\admin\customerGrid\index.js", "JavaScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 17
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\admin\customerGrid\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\account\AccountDetails.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 5, 50
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\account\Layout.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 5, 58
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\account\OrderHistory.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 5, 105
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\account\index.js", "JavaScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 22
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\account\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\all\UserIcon.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 6, 46
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\all\[context]auth.js", "JavaScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 36
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\checkout\CustomerInfoStep.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 10, 90
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\customerLoginJson\[bodyParser]login.js", "JavaScript", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 45
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\customerLoginJson\payloadSchema.json", "JSON", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\customerLoginJson\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\customerLogoutJson\logout.js", "JavaScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 36
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\customerLogoutJson\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\login\LoginButton.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 3, 28
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\login\LoginForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 6, 96
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\login\LoginForm.scss", "SCSS", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 5, 38
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\login\index.js", "JavaScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 22
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\login\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\register\RegisterForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 1, 7, 110
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\register\RegisterForm.scss", "SCSS", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 5, 38
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\register\index.js", "JavaScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 24
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\register\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\resetPasswordPage\ResetPasswordForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 10, 116
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\resetPasswordPage\ResetPasswordForm.scss", "SCSS", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 5, 38
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\resetPasswordPage\index.js", "JavaScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 22
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\resetPasswordPage\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\updatePasswordPage\UpdatePasswordForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 11, 124
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\updatePasswordPage\UpdatePasswordForm.scss", "SCSS", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 5, 38
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\updatePasswordPage\index.js", "JavaScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 22
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\pages\frontStore\updatePasswordPage\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\services\CustomerCollection.js", "JavaScript", 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 140
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\services\CustomerGroupCollection.js", "JavaScript", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 109
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\services\addressValidator.js", "JavaScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 35
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\services\getCustomerGroupsBaseQuery.js", "JavaScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\customer\services\getCustomersBaseQuery.js", "JavaScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\api\adminGraphql\[bodyParser]graphql.js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\api\adminGraphql\[context]bodyParser[auth].js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\api\adminGraphql\route.json", "JSON", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\api\graphql\[auth]removeUser[graphql].js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 7
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\api\graphql\[bodyParser]graphql.js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\api\graphql\[context]bodyParser[auth].js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\api\graphql\route.json", "JSON", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\bootstrap.js", "JavaScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\graphql\types\Query\Query.graphql", "graphql", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\graphql\types\Query\Query.resolvers.js", "JavaScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\pages\global\[bodyParser]buildQuery[graphql].js", "JavaScript", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 118
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\pages\global\[buildQuery]graphql[notification].js", "JavaScript", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 74
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\pages\global\bodyParser[buildQuery].js", "JavaScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\services\buildResolvers.js", "JavaScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\services\buildSchema.js", "JavaScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\services\buildStoreFrontSchema.js", "JavaScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\services\buildTypes.js", "JavaScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\services\contextHelper.js", "JavaScript", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 49
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\services\graphqlErrorMessageFormat.js", "JavaScript", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 39
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\graphql\services\graphqlMiddleware.js", "JavaScript", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 52
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\oms\api\bestsellers\loadData.js", "JavaScript", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 52
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\oms\api\bestsellers\route.json", "JSON", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\oms\api\createShipment\[context]borderParser[auth].js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\oms\api\createShipment\createShipment.js", "JavaScript", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 103
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\oms\api\createShipment\payloadSchema.json", "JSON", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
